user_id,signup_date,country,device_type,age_group,acquisition_channel
U031696,2026-03-06,USA,Mobile,25-34,Social
U031697,2026-02-21,USA,Mobile,45-54,Organic
U031698,2026-03-29,Germany,Desktop,18-24,Social
U031699,2026-01-06,USA,Desktop,45-54,Email
U031700,2026-01-07,Australia,Mobile,35-44,Organic
U031701,2026-01-09,India,Mobile,25-34,Paid Search
U031702,2026-03-02,USA,Desktop,25-34,Referral
U031703,2026-03-21,USA,Desktop,25-34,Organic
U031704,2026-02-03,India,Mobile,45-54,Social
U031705,2026-02-04,India,Mobile,25-34,Email
U031706,2026-01-20,USA,Mobile,25-34,Email
U031707,2026-02-27,USA,Desktop,18-24,Referral
U031708,2026-03-28,Germany,Mobile,45-54,Paid Search
U031709,2026-03-01,India,Tablet,35-44,Organic
U031710,2026-02-23,India,Desktop,35-44,Organic
U031711,2026-02-04,India,Mobile,25-34,Referral
U031712,2026-02-16,Canada,Mobile,25-34,Social
U031713,2026-02-15,India,Mobile,35-44,Social
U031714,2026-03-28,Australia,Mobile,35-44,Organic
U031715,2026-01-04,Germany,Mobile,18-24,Organic
U031716,2026-01-10,India,Mobile,25-34,Paid Search
U031717,2026-03-16,India,Desktop,18-24,Referral
U031718,2026-02-09,USA,Desktop,18-24,Social
U031719,2026-02-24,Australia,Desktop,25-34,Organic
U031720,2026-03-14,India,Desktop,45-54,Organic
U031721,2026-02-09,India,Mobile,18-24,Referral
U031722,2026-03-17,UK,Desktop,25-34,Referral
U031723,2026-03-22,Canada,Desktop,18-24,Email
U031724,2026-01-23,USA,Mobile,25-34,Organic
U031725,2026-01-15,Germany,Desktop,35-44,Social
U031726,2026-01-05,USA,Desktop,25-34,Organic
U031727,2026-02-09,UK,Mobile,18-24,Paid Search
U031728,2026-01-18,UK,Tablet,25-34,Paid Search
U031729,2026-01-21,Canada,Desktop,25-34,Paid Search
U031730,2026-03-20,USA,Mobile,25-34,Social
U031731,2026-01-03,USA,Desktop,55+,Paid Search
U031732,2026-02-15,USA,Mobile,55+,Paid Search
U031733,2026-03-31,India,Mobile,25-34,Paid Search
U031734,2026-03-20,Canada,Mobile,25-34,Paid Search
U031735,2026-02-22,Canada,Mobile,18-24,Email
U031736,2026-01-20,Australia,Desktop,25-34,Paid Search
U031737,2026-02-28,UK,Mobile,25-34,Organic
U031738,2026-01-21,USA,Mobile,35-44,Email
U031739,2026-03-31,USA,Mobile,55+,Organic
U031740,2026-03-28,UK,Desktop,25-34,Referral
U031741,2026-02-20,India,Mobile,25-34,Referral
U031742,2026-01-25,USA,Mobile,25-34,Organic
U031743,2026-03-09,India,Mobile,25-34,Paid Search
U031744,2026-01-10,USA,Mobile,18-24,Organic
U031745,2026-03-27,India,Desktop,35-44,Organic
U031746,2026-03-08,India,Mobile,18-24,Referral
U031747,2026-03-24,Canada,Mobile,45-54,Organic
U031748,2026-01-09,UK,Desktop,18-24,Paid Search
U031749,2026-01-29,USA,Desktop,18-24,Email
U031750,2026-02-06,India,Desktop,35-44,Email
U031751,2026-03-12,Germany,Desktop,18-24,Email
U031752,2026-02-07,India,Tablet,35-44,Social
U031753,2026-03-29,USA,Mobile,45-54,Email
U031754,2026-03-13,India,Tablet,25-34,Paid Search
U031755,2026-02-28,India,Tablet,18-24,Paid Search
U031756,2026-02-26,USA,Mobile,35-44,Social
U031757,2026-03-31,India,Desktop,35-44,Paid Search
U031758,2026-03-01,USA,Desktop,35-44,Organic
U031759,2026-01-28,UK,Mobile,25-34,Referral
U031760,2026-01-28,USA,Desktop,35-44,Paid Search
U031761,2026-02-15,USA,Mobile,35-44,Email
U031762,2026-03-12,India,Mobile,25-34,Social
U031763,2026-03-08,UK,Mobile,35-44,Organic
U031764,2026-03-27,UK,Desktop,18-24,Referral
U031765,2026-02-24,UK,Desktop,25-34,Referral
U031766,2026-02-07,India,Mobile,35-44,Paid Search
U031767,2026-01-18,Germany,Mobile,25-34,Email
U031768,2026-03-17,UK,Mobile,25-34,Referral
U031769,2026-03-04,India,Mobile,25-34,Referral
U031770,2026-01-05,Germany,Mobile,25-34,Email
U031771,2026-02-13,USA,Desktop,25-34,Paid Search
U031772,2026-01-29,UK,Desktop,18-24,Social
U031773,2026-01-14,USA,Mobile,45-54,Organic
U031774,2026-02-27,USA,Mobile,35-44,Paid Search
U031775,2026-02-13,Canada,Desktop,25-34,Organic
U031776,2026-01-18,Australia,Mobile,18-24,Organic
U031777,2026-01-07,Germany,Mobile,25-34,Paid Search
U031778,2026-03-28,Germany,Mobile,18-24,Organic
U031779,2026-03-03,USA,Mobile,35-44,Email
U031780,2026-02-14,India,Mobile,25-34,Paid Search
U031781,2026-01-16,USA,Desktop,18-24,Organic
U031782,2026-03-05,India,Mobile,25-34,Organic
U031783,2026-02-06,UK,Desktop,35-44,Referral
U031784,2026-01-25,India,Mobile,35-44,Social
U031785,2026-01-09,USA,Mobile,18-24,Referral
U031786,2026-02-24,UK,Mobile,45-54,Referral
U031787,2026-01-28,Germany,Mobile,35-44,Referral
U031788,2026-01-09,Canada,Desktop,45-54,Organic
U031789,2026-01-12,India,Mobile,18-24,Paid Search
U031790,2026-01-18,India,Desktop,25-34,Referral
U031791,2026-03-31,Australia,Mobile,25-34,Social
U031792,2026-02-25,,Mobile,55+,Paid Search
U031793,2026-03-31,India,Mobile,18-24,Email
U031794,2026-03-15,USA,Mobile,45-54,Social
U031795,2026-02-27,USA,Mobile,35-44,Social
U031796,2026-03-22,Canada,Mobile,55+,Email
U031797,2026-02-20,Canada,Desktop,45-54,Paid Search
U031798,2026-02-01,UK,Desktop,25-34,Referral
U031799,2026-03-29,UK,Mobile,35-44,Referral
U031800,2026-02-17,UK,Desktop,35-44,Referral
U031801,2026-01-08,India,Mobile,55+,Email
U031802,2026-01-30,UK,Mobile,25-34,Email
U031803,2026-01-26,USA,Tablet,35-44,Referral
U031804,2026-01-24,Germany,Desktop,18-24,Organic
U031805,2026-01-27,UK,Mobile,25-34,Organic
U031806,2026-03-20,USA,Mobile,35-44,Paid Search
U031807,2026-03-16,Germany,Mobile,18-24,Paid Search
U031808,2026-02-08,India,Mobile,35-44,Organic
U031809,2026-03-07,USA,Desktop,25-34,Email
U031810,2026-02-20,India,Mobile,25-34,Paid Search
U031811,2026-03-14,UK,Mobile,35-44,Organic
U031812,2026-02-19,USA,Desktop,18-24,Organic
U031813,2026-02-14,USA,Mobile,35-44,Paid Search
U031814,2026-03-28,India,Desktop,35-44,Email
U031815,2026-02-02,USA,Mobile,18-24,Social
U031816,2026-01-19,USA,Mobile,25-34,Paid Search
U031817,2026-01-13,India,Desktop,18-24,Organic
U031818,2026-03-19,India,Mobile,18-24,Organic
U031819,2026-01-22,Germany,Desktop,35-44,Organic
U031820,2026-01-20,Canada,Mobile,18-24,Organic
U031821,2026-01-05,India,Mobile,45-54,Paid Search
U031822,2026-03-25,Germany,Mobile,35-44,Organic
U031823,2026-03-19,USA,Desktop,45-54,Paid Search
U031824,2026-03-31,Canada,Tablet,18-24,Organic
U031825,2026-02-01,USA,Mobile,55+,Paid Search
U031826,2026-01-30,Canada,Mobile,45-54,Paid Search
U031827,2026-01-26,UK,Desktop,45-54,Organic
U031828,2026-03-23,India,Mobile,18-24,Paid Search
U031829,2026-03-28,Germany,Mobile,25-34,Email
U031830,2026-03-29,Canada,Mobile,45-54,Organic
U031831,2026-01-04,India,Mobile,35-44,Referral
U031832,2026-03-08,India,Mobile,35-44,Social
U031833,2026-02-12,UK,Mobile,18-24,Social
U031834,2026-01-30,UK,Mobile,18-24,Social
U031835,2026-01-16,India,Mobile,18-24,Paid Search
U031836,2026-03-12,Germany,Mobile,35-44,Organic
U031837,2026-02-08,Canada,Desktop,45-54,Paid Search
U031838,2026-03-27,Germany,Mobile,18-24,Email
U031839,2026-02-10,USA,Desktop,35-44,Social
U031840,2026-01-31,India,Mobile,45-54,Referral
U031841,2026-02-18,Germany,Mobile,35-44,Organic
U031842,2026-01-13,Canada,Mobile,18-24,Social
U031843,2026-02-10,India,Mobile,25-34,Email
U031844,2026-01-28,USA,Mobile,25-34,Email
U031845,2026-03-05,India,Mobile,55+,Social
U031846,2026-01-19,USA,Desktop,45-54,Organic
U031847,2026-03-28,Australia,Mobile,45-54,Email
U031848,2026-03-13,UK,Mobile,25-34,Organic
U031849,2026-01-25,Australia,Mobile,18-24,Paid Search
U031850,2026-02-07,USA,Mobile,35-44,Paid Search
U031851,2026-03-31,Canada,Mobile,25-34,Organic
U031852,2026-01-03,USA,Tablet,18-24,Referral
U031853,2026-01-02,USA,Mobile,18-24,Social
U031854,2026-01-05,USA,Desktop,35-44,Email
U031855,2026-03-02,India,Mobile,25-34,Email
U031856,2026-01-20,UK,Mobile,18-24,Social
U031857,2026-03-17,Australia,Desktop,25-34,Paid Search
U031858,2026-02-07,India,Mobile,55+,Paid Search
U031859,2026-03-21,USA,Mobile,25-34,Organic
U031860,2026-02-05,Germany,Desktop,35-44,Paid Search
U031861,2026-02-15,India,Mobile,45-54,Social
U031862,2026-02-06,Australia,Mobile,25-34,Social
U031863,2026-02-23,UK,Mobile,18-24,Social
U031864,2026-01-21,Australia,Mobile,25-34,Paid Search
U031865,2026-01-21,India,Mobile,55+,Organic
U031866,2026-03-11,Canada,Mobile,25-34,Referral
U031867,2026-03-25,India,Mobile,25-34,Organic
U031868,2026-03-01,USA,Mobile,25-34,Social
U031869,2026-02-05,India,Desktop,35-44,Paid Search
U031870,2026-03-18,UK,Mobile,18-24,Organic
U031871,2026-01-11,Canada,Tablet,35-44,Organic
U031872,2026-03-29,India,Mobile,18-24,Organic
U031873,2026-03-24,Australia,Mobile,25-34,Social
U031874,2026-03-28,USA,Mobile,25-34,Paid Search
U031875,2026-01-31,Canada,Desktop,18-24,Paid Search
U031876,2026-02-06,Canada,Mobile,25-34,Organic
U031877,2026-03-01,India,Mobile,35-44,Referral
U031878,2026-03-02,Canada,Mobile,25-34,Referral
U031879,2026-03-08,Australia,Mobile,25-34,Email
U031880,2026-01-29,India,Desktop,25-34,Organic
U031881,2026-03-08,India,Desktop,25-34,Referral
U031882,2026-03-20,USA,Mobile,35-44,Referral
U031883,2026-03-12,India,Desktop,35-44,Organic
U031884,2026-03-08,USA,Mobile,25-34,Organic
U031885,2026-01-16,Australia,Mobile,25-34,Organic
U031886,2026-02-14,India,Tablet,18-24,Email
U031887,2026-02-03,India,Mobile,25-34,Paid Search
U031888,2026-03-25,India,Desktop,35-44,Email
U031889,2026-02-13,USA,Desktop,25-34,Paid Search
U031890,2026-03-19,India,Tablet,55+,Email
U031891,2026-02-11,Canada,Desktop,35-44,Paid Search
U031892,2026-02-04,USA,Tablet,18-24,Referral
U031893,2026-03-16,UK,Desktop,18-24,Paid Search
U031894,2026-03-25,India,Mobile,35-44,Social
U031895,2026-01-30,USA,Tablet,35-44,Paid Search
U031896,2026-02-22,USA,Desktop,18-24,Paid Search
U031897,2026-02-27,USA,Mobile,18-24,Organic
U031898,2026-01-28,UK,Mobile,45-54,Social
U031899,2026-01-15,USA,Mobile,25-34,Paid Search
U031900,2026-02-07,India,Mobile,45-54,Organic
U031901,2026-02-19,USA,Mobile,25-34,Organic
U031902,2026-01-13,,Mobile,18-24,Paid Search
U031903,2026-02-04,Australia,Mobile,25-34,Referral
U031904,2026-01-24,Australia,Mobile,25-34,Social
U031905,2026-03-06,India,Mobile,25-34,Email
U031906,2026-03-29,India,Mobile,35-44,Referral
U031907,2026-01-18,Canada,Mobile,35-44,Referral
U031908,2026-02-27,UK,Mobile,25-34,Referral
U031909,2026-01-26,USA,Desktop,45-54,Organic
U031910,2026-01-29,UK,Mobile,25-34,Paid Search
U031911,2026-03-13,Germany,Mobile,55+,Organic
U031912,2026-02-13,India,Mobile,25-34,Social
U031913,2026-03-31,India,Desktop,25-34,Paid Search
U031914,2026-01-05,USA,Mobile,25-34,Paid Search
U031915,2026-02-02,UK,Tablet,18-24,Referral
U031916,2026-01-05,UK,Mobile,45-54,Referral
U031917,2026-02-05,India,Tablet,18-24,Social
U031918,2026-03-18,UK,Mobile,25-34,Paid Search
U031919,2026-03-22,USA,Tablet,25-34,Paid Search
U031920,2026-01-13,India,Desktop,25-34,Social
U031921,2026-01-25,UK,Mobile,45-54,Organic
U031922,2026-02-27,USA,Mobile,25-34,Referral
U031923,2026-01-02,Australia,Desktop,25-34,Organic
U031924,2026-03-29,UK,Mobile,35-44,Social
U031925,2026-02-05,,Tablet,25-34,Paid Search
U031926,2026-01-25,Australia,Desktop,18-24,Paid Search
U031927,2026-02-03,UK,Mobile,45-54,Organic
U031928,2026-01-12,India,Desktop,18-24,Organic
U031929,2026-01-19,USA,Mobile,18-24,Organic
U031930,2026-02-06,UK,Mobile,45-54,Email
U031931,2026-01-01,Australia,Desktop,18-24,Paid Search
U031932,2026-03-01,India,Mobile,25-34,Organic
U031933,2026-03-08,Canada,Desktop,35-44,Referral
U031934,2026-02-18,UK,Mobile,35-44,Email
U031935,2026-03-31,India,Mobile,45-54,Paid Search
U031936,2026-03-20,India,Mobile,18-24,Referral
U031937,2026-02-15,USA,Desktop,45-54,Organic
U031938,2026-02-17,USA,Desktop,18-24,Paid Search
U031939,2026-03-09,India,Desktop,35-44,Organic
U031940,2026-01-19,India,Desktop,45-54,Paid Search
U031941,2026-03-29,Australia,Mobile,25-34,Organic
U031942,2026-02-09,India,Desktop,35-44,Email
U031943,2026-01-06,USA,Desktop,18-24,Paid Search
U031944,2026-03-21,USA,Mobile,35-44,Social
U031945,2026-03-04,India,Mobile,25-34,Paid Search
U031946,2026-02-04,India,Mobile,35-44,Paid Search
U031947,2026-03-13,USA,Mobile,25-34,Organic
U031948,2026-03-02,UK,Mobile,25-34,Organic
U031949,2026-01-05,Australia,Tablet,45-54,Paid Search
U031950,2026-02-06,Australia,Mobile,35-44,Referral
U031951,2026-03-17,USA,Mobile,25-34,Organic
U031952,2026-03-30,India,Desktop,25-34,Referral
U031953,2026-03-29,USA,Mobile,45-54,Organic
U031954,2026-01-11,UK,Mobile,55+,Organic
U031955,2026-02-09,India,Mobile,25-34,Organic
U031956,2026-03-06,UK,Tablet,35-44,Social
U031957,2026-01-08,India,Mobile,35-44,Organic
U031958,2026-03-28,India,Mobile,18-24,Social
U031959,2026-03-25,Germany,Mobile,45-54,Organic
U031960,2026-01-11,USA,Mobile,18-24,Social
U031961,2026-03-12,India,Mobile,25-34,Social
U031962,2026-02-27,UK,Mobile,35-44,Paid Search
U031963,2026-02-17,India,Mobile,55+,Organic
U031964,2026-01-13,India,Mobile,55+,Paid Search
U031965,2026-03-01,Australia,Mobile,45-54,Social
U031966,2026-02-18,USA,Desktop,25-34,Email
U031967,2026-03-08,Canada,Mobile,25-34,Paid Search
U031968,2026-01-07,Australia,Mobile,25-34,Organic
U031969,2026-03-18,USA,Mobile,35-44,Organic
U031970,2026-01-25,India,Desktop,25-34,Referral
U031971,2026-01-23,India,Mobile,25-34,Paid Search
U031972,2026-02-20,India,Mobile,18-24,Social
U031973,2026-02-16,UK,Mobile,25-34,Paid Search
U031974,2026-01-05,USA,Mobile,18-24,Referral
U031975,2026-01-13,USA,Mobile,25-34,Organic
U031976,2026-02-11,UK,Mobile,25-34,Organic
U031977,2026-01-05,India,Mobile,55+,Organic
U031978,2026-01-23,India,Mobile,25-34,Organic
U031979,2026-03-03,Australia,Mobile,25-34,Paid Search
U031980,2026-01-01,Australia,Desktop,25-34,Email
U031981,2026-03-15,Germany,Desktop,18-24,Social
U031982,2026-02-23,India,Desktop,35-44,Organic
U031983,2026-03-13,India,Mobile,25-34,Organic
U031984,2026-01-03,India,Mobile,35-44,Organic
U031985,2026-03-24,UK,Mobile,35-44,Social
U031986,2026-03-05,Canada,Mobile,35-44,Social
U031987,2026-02-20,UK,Mobile,35-44,Social
U031988,2026-01-02,USA,Mobile,18-24,Paid Search
U031989,2026-02-18,Canada,Desktop,18-24,Social
U031990,2026-01-31,India,Desktop,25-34,Social
U031991,2026-03-15,Canada,Mobile,25-34,Paid Search
U031992,2026-03-21,Australia,Mobile,18-24,Referral
U031993,2026-03-25,UK,Mobile,45-54,Organic
U031994,2026-01-03,UK,Desktop,55+,Social
U031995,2026-02-04,UK,Mobile,45-54,Paid Search
U031996,2026-03-26,Australia,Mobile,35-44,Referral
U031997,2026-02-05,USA,Desktop,35-44,Social
U031998,2026-03-05,Australia,Tablet,35-44,Paid Search
U031999,2026-02-01,India,Mobile,45-54,Organic
U032000,2026-01-18,India,Mobile,35-44,Email
U032001,2026-02-03,India,Tablet,25-34,Organic
U032002,2026-02-25,India,Desktop,18-24,Paid Search
U032003,2026-03-08,USA,Mobile,25-34,Paid Search
U032004,2026-02-22,USA,Desktop,45-54,Social
U032005,2026-03-08,UK,Desktop,25-34,Referral
U032006,2026-03-07,USA,Desktop,25-34,Organic
U032007,2026-03-05,India,Mobile,55+,Paid Search
U032008,2026-03-08,Australia,Mobile,18-24,Organic
U032009,2026-03-22,India,Mobile,45-54,Organic
U032010,2026-02-08,Australia,Desktop,35-44,Referral
U032011,2026-02-07,UK,Mobile,25-34,Paid Search
U032012,2026-02-09,USA,Desktop,35-44,Organic
U032013,2026-01-19,USA,Mobile,35-44,Social
U032014,2026-03-24,Canada,Desktop,35-44,Organic
U032015,2026-01-05,Germany,Mobile,45-54,Paid Search
U032016,2026-03-10,India,Mobile,25-34,Organic
U032017,2026-01-14,UK,Mobile,35-44,Social
U032018,2026-02-18,India,Mobile,18-24,Organic
U032019,2026-03-05,India,Mobile,55+,Paid Search
U032020,2026-02-26,USA,Mobile,18-24,Referral
U032021,2026-02-04,India,Mobile,18-24,Referral
U032022,2026-03-26,Germany,Desktop,35-44,Email
U032023,2026-01-05,USA,Mobile,55+,Organic
U032024,2026-03-29,USA,Desktop,18-24,Referral
U032025,2026-02-08,India,Mobile,35-44,Social
U032026,2026-01-24,India,Mobile,45-54,Organic
U032027,2026-02-09,India,Tablet,18-24,Organic
U032028,2026-02-19,UK,Mobile,25-34,Email
U032029,2026-03-18,India,Mobile,25-34,Organic
U032030,2026-02-27,India,Mobile,45-54,Organic
U032031,2026-01-01,India,Mobile,25-34,Organic
U032032,2026-02-12,India,Mobile,25-34,Organic
U032033,2026-02-08,Australia,Mobile,55+,Organic
U032034,2026-01-10,USA,Desktop,35-44,Organic
U032035,2026-01-02,USA,Desktop,35-44,Social
U032036,2026-03-04,Canada,Desktop,25-34,Email
U032037,2026-01-16,India,Desktop,25-34,Paid Search
U032038,2026-02-06,Canada,Mobile,25-34,Email
U032039,2026-01-16,India,Mobile,18-24,Referral
U032040,2026-03-28,UK,Mobile,25-34,Organic
U032041,2026-03-31,India,Mobile,25-34,Organic
U032042,2026-03-21,UK,Tablet,18-24,Social
U032043,2026-01-27,USA,Desktop,35-44,Referral
U032044,2026-03-04,India,Mobile,25-34,Paid Search
U032045,2026-03-05,UK,Tablet,45-54,Paid Search
U032046,2026-02-01,UK,Mobile,25-34,Social
U032047,2026-01-09,India,Desktop,55+,Paid Search
U032048,2026-01-11,Germany,Mobile,25-34,Paid Search
U032049,2026-03-11,India,Desktop,18-24,Organic
U032050,2026-01-30,India,Desktop,45-54,Referral
U032051,2026-01-15,Canada,Tablet,45-54,Referral
U032052,2026-02-28,India,Mobile,35-44,Paid Search
U032053,2026-02-17,Germany,Mobile,25-34,Organic
U032054,2026-03-23,UK,Mobile,25-34,Referral
U032055,2026-03-17,Canada,Tablet,45-54,Paid Search
U032056,2026-03-01,India,Mobile,35-44,Paid Search
U032057,2026-03-09,Australia,Desktop,35-44,Organic
U032058,2026-02-26,USA,Desktop,55+,Organic
U032059,2026-03-05,Canada,Mobile,18-24,Organic
U032060,2026-02-23,India,Mobile,35-44,Referral
U032061,2026-03-21,UK,Mobile,45-54,Referral
U032062,2026-03-28,UK,Tablet,45-54,Organic
U032063,2026-03-16,USA,Mobile,25-34,Social
U032064,2026-02-23,Australia,Desktop,25-34,Paid Search
U032065,2026-02-28,Germany,Mobile,45-54,Paid Search
U032066,2026-03-29,India,Mobile,18-24,Referral
U032067,2026-03-27,India,Desktop,25-34,Organic
U032068,2026-02-08,Canada,Mobile,25-34,Referral
U032069,2026-01-15,USA,Desktop,35-44,Paid Search
U032070,2026-03-20,India,Mobile,25-34,Paid Search
U032071,2026-03-15,India,Mobile,25-34,Organic
U032072,2026-01-28,India,Mobile,25-34,Social
U032073,2026-02-05,India,Mobile,35-44,Paid Search
U032074,2026-02-23,USA,Mobile,25-34,Social
U032075,2026-01-17,USA,Mobile,25-34,Paid Search
U032076,2026-03-27,India,Mobile,18-24,Social
U032077,2026-03-28,India,Mobile,35-44,Social
U032078,2026-01-22,Canada,Mobile,18-24,Paid Search
U032079,2026-03-16,Canada,Mobile,18-24,Paid Search
U032080,2026-02-05,India,Mobile,25-34,Email
U032081,2026-01-29,India,Mobile,45-54,Organic
U032082,2026-02-24,Germany,Mobile,25-34,Paid Search
U032083,2026-02-11,UK,Desktop,35-44,Social
U032084,2026-02-01,UK,Mobile,25-34,Paid Search
U032085,2026-01-14,USA,Mobile,25-34,Organic
U032086,2026-01-18,USA,Mobile,25-34,Organic
U032087,2026-02-07,USA,Mobile,25-34,Paid Search
U032088,2026-02-03,India,Mobile,25-34,Email
U032089,2026-02-14,UK,Mobile,25-34,Social
U032090,2026-03-28,USA,Mobile,18-24,Email
U032091,2026-02-01,Germany,Mobile,25-34,Paid Search
U032092,2026-03-08,India,Tablet,25-34,Organic
U032093,2026-03-04,Australia,Mobile,35-44,Referral
U032094,2026-02-24,Germany,Desktop,35-44,Organic
U032095,2026-02-12,India,Desktop,18-24,Paid Search
U032096,2026-01-22,India,Mobile,55+,Paid Search
U032097,2026-03-28,India,Mobile,18-24,Email
U032098,2026-03-09,India,Mobile,25-34,Social
U032099,2026-03-18,UK,Tablet,45-54,Organic
U032100,2026-01-29,India,Mobile,25-34,Referral
U032101,2026-02-09,Australia,Mobile,18-24,Social
U032102,2026-02-14,Germany,Mobile,25-34,Organic
U032103,2026-01-10,India,Desktop,18-24,Organic
U032104,2026-03-18,USA,Mobile,55+,Email
U032105,2026-02-14,India,Mobile,25-34,Organic
U032106,2026-01-17,UK,Desktop,35-44,Organic
U032107,2026-01-02,India,Desktop,25-34,Paid Search
U032108,2026-01-17,Australia,Mobile,25-34,Organic
U032109,2026-03-31,Germany,Mobile,18-24,Social
U032110,2026-02-07,USA,Desktop,18-24,Social
U032111,2026-02-06,Germany,Mobile,35-44,Organic
U032112,2026-03-04,Australia,Desktop,25-34,Social
U032113,2026-01-05,India,Desktop,45-54,Social
U032114,2026-01-25,USA,Mobile,35-44,Paid Search
U032115,2026-03-14,India,Mobile,18-24,Paid Search
U032116,2026-01-22,India,Desktop,35-44,Email
U032117,2026-03-04,Canada,Desktop,25-34,Referral
U032118,2026-02-04,India,Mobile,18-24,Paid Search
U032119,2026-02-24,USA,Mobile,18-24,Organic
U032120,2026-01-20,India,Mobile,35-44,Organic
U032121,2026-01-05,USA,Desktop,35-44,Paid Search
U032122,2026-02-08,India,Mobile,25-34,Social
U032123,2026-03-04,Australia,Mobile,35-44,Paid Search
U032124,2026-02-01,Canada,Mobile,45-54,Email
U032125,2026-03-04,India,Tablet,25-34,Organic
U032126,2026-03-15,India,Mobile,18-24,Paid Search
U032127,2026-02-09,India,Mobile,35-44,Organic
U032128,2026-01-17,India,Mobile,35-44,Organic
U032129,2026-03-20,USA,Mobile,45-54,Social
U032130,2026-03-14,Canada,Mobile,35-44,Paid Search
U032131,2026-02-01,India,Desktop,45-54,Organic
U032132,2026-01-23,UK,Desktop,25-34,Referral
U032133,2026-03-16,USA,Desktop,35-44,Organic
U032134,2026-03-01,UK,Mobile,25-34,Organic
U032135,2026-03-18,Germany,Desktop,18-24,Organic
U032136,2026-03-23,Germany,Desktop,45-54,Referral
U032137,2026-02-25,Canada,Mobile,45-54,Organic
U032138,2026-01-09,UK,Mobile,18-24,Social
U032139,2026-03-10,Canada,Desktop,18-24,Organic
U032140,2026-03-03,UK,Desktop,25-34,Social
U032141,2026-03-05,India,Mobile,45-54,Social
U032142,2026-01-22,Germany,Mobile,25-34,Paid Search
U032143,2026-02-01,UK,Mobile,55+,Organic
U032144,2026-02-16,USA,Mobile,35-44,Referral
U032145,2026-01-02,USA,Desktop,55+,Organic
