transaction_id,user_id,transaction_date,amount,product_type,payment_status
T0001941,U022802,2026-04-17,445.18,Basic,Success
T0001942,U022806,2026-02-13,1121.47,Premium,Success
T0001943,U022808,2026-02-28,869.43,Basic,Failed
T0001944,U022810,2026-02-25,138.4,Premium,Success
T0001945,U022829,2026-03-18,614.38,Pro,Success
T0001946,U022843,2026-02-18,1586.48,Basic,Success
T0001947,U022847,2026-02-15,696.86,Pro,Success
T0001948,U022852,2026-01-26,1024.44,Pro,Success
T0001949,U022857,2026-02-01,386.96,Premium,Success
T0001950,U022859,2026-02-18,637.36,Premium,Success
T0001951,U022866,2026-02-12,931.74,Premium,Success
T0001952,U022873,2026-01-31,280.37,Pro,Success
T0001953,U022890,2026-03-23,954.37,Basic,Success
T0001954,U022892,2026-03-21,1119.57,Basic,Success
T0001955,U022900,2026-01-31,557.63,Pro,Success
T0001956,U022919,2026-01-27,528.27,Pro,Success
T0001957,U022947,2026-04-22,426.14,Basic,Success
T0001958,U022953,2026-03-11,423.44,Premium,Success
T0001959,U022959,2026-04-08,385.83,Premium,Success
T0001960,U022971,2026-04-10,260.1,Basic,Success
T0001961,U022975,2026-01-15,837.79,Premium,Success
T0001962,U022985,2026-02-20,704.62,Premium,Success
T0001963,U023001,2026-02-15,599.75,Pro,Success
T0001964,U023002,2026-02-28,261.21,Basic,Success
T0001965,U023012,2026-04-08,847.6,Basic,Success
T0001966,U023023,2026-03-20,706.82,Premium,Success
T0001967,U023029,2026-03-31,733.83,Pro,Success
T0001968,U023031,2026-02-08,86.25,Premium,Success
T0001969,U023037,2026-01-17,326.96,Pro,Success
T0001970,U023038,2026-02-11,659.03,Basic,Success
T0001971,U023040,2026-02-17,369.58,Basic,Success
T0001972,U023051,2026-04-08,595.92,Basic,Success
T0001973,U023075,2026-02-04,324.63,Premium,Success
T0001974,U023080,2026-03-27,2054.87,Basic,Success
T0001975,U023093,2026-04-09,457.88,Pro,Success
T0001976,U023096,2026-03-16,1152.35,Pro,Success
T0001977,U023097,2026-03-21,455.63,Basic,Success
T0001978,U023114,2026-02-15,581.89,Pro,Success
T0001979,U023127,2026-03-18,296.18,Pro,Failed
T0001980,U023128,2026-03-26,1007.23,Pro,Success
T0001981,U023139,2026-04-11,235.84,Basic,Success
T0001982,U023149,2026-02-17,604.34,Basic,Success
T0001983,U023158,2026-02-24,673.25,Basic,Success
T0001984,U023173,2026-02-14,739.79,Pro,Failed
T0001985,U023183,2026-03-24,735.23,Pro,Success
T0001986,U023192,2026-03-25,443.65,Basic,Success
T0001987,U023204,2026-02-06,225.14,Pro,Success
T0001988,U023214,2026-03-13,1352.09,Pro,Success
T0001989,U023218,2026-03-29,276.89,Basic,Success
T0001990,U023240,2026-01-21,1496.22,Premium,Success
T0001991,U023241,2026-02-05,874.26,Premium,Failed
T0001992,U023244,2026-01-27,500.58,Basic,Success
T0001993,U023245,2026-02-28,695.08,Basic,Success
T0001994,U023249,2026-02-16,780.01,Basic,Success
T0001995,U023269,2026-03-06,1757.42,Pro,Success
T0001996,U023277,2026-02-16,1052.39,Basic,Success
T0001997,U023282,2026-04-21,472.76,Premium,Success
T0001998,U023293,2026-02-18,454.31,Basic,Success
T0001999,U023300,2026-02-13,869.92,Pro,Success
T0002000,U023405,2026-01-17,1318.11,Pro,Success
T0002001,U023412,2026-03-01,415.73,Premium,Success
T0002002,U023416,2026-02-02,1604.0,Pro,Success
T0002003,U023421,2026-03-01,476.14,Basic,Success
T0002004,U023452,2026-03-10,520.89,Basic,Success
T0002005,U023454,2026-02-01,342.42,Basic,Success
T0002006,U023455,2026-02-12,224.69,Pro,Success
T0002007,U023459,2026-02-19,1390.53,Pro,Failed
T0002008,U023467,2026-03-19,369.23,Basic,Success
T0002009,U023493,2026-02-17,484.51,Premium,Failed
T0002010,U023513,2026-04-10,428.72,Pro,Success
T0002011,U023558,2026-03-06,619.22,Basic,Success
T0002012,U023572,2026-04-10,962.53,Basic,Success
T0002013,U023575,2026-04-15,470.18,Pro,Success
T0002014,U023590,2026-03-11,211.69,Premium,Success
T0002015,U023593,2026-02-18,212.79,Basic,Failed
T0002016,U023598,2026-01-29,1033.18,Basic,Success
T0002017,U023635,2026-01-25,736.83,Basic,Success
T0002018,U023653,2026-02-13,542.34,Pro,Success
T0002019,U023677,2026-03-17,2008.3,Basic,Success
T0002020,U023679,2026-01-30,,Basic,Success
T0002021,U023701,2026-04-11,647.84,Pro,Success
T0002022,U023705,2026-01-20,2150.81,Basic,Failed
T0002023,U023707,2026-03-05,859.66,Basic,Success
T0002024,U023743,2026-02-19,661.64,Pro,Success
T0002025,U023744,2026-04-06,1178.94,Pro,Success
T0002026,U023749,2026-02-12,515.35,Basic,Success
T0002027,U023755,2026-02-23,306.57,Premium,Success
T0002028,U023823,2026-03-22,272.37,Pro,Success
T0002029,U023865,2026-02-06,670.7,Premium,Success
T0002030,U023873,2026-03-11,749.0,Basic,Success
T0002031,U023895,2026-04-01,540.09,Pro,Success
T0002032,U023902,2026-03-19,115.64,Basic,Success
T0002033,U023908,2026-01-29,1204.86,Basic,Success
T0002034,U023909,2026-01-30,274.12,Basic,Success
T0002035,U023925,2026-03-03,211.94,Basic,Success
T0002036,U023937,2026-02-05,531.46,Pro,Success
T0002037,U023987,2026-02-08,339.41,Premium,Success
T0002038,U023988,2026-03-28,598.37,Pro,Success
T0002039,U023991,2026-02-24,479.07,Pro,Success
T0002040,U023995,2026-03-09,639.48,Pro,Success
T0002041,U024018,2026-03-25,525.44,Pro,Success
T0002042,U024020,2026-04-17,1508.27,Premium,Success
T0002043,U024042,2026-03-19,285.55,Pro,Success
T0002044,U024043,2026-02-17,1491.45,Basic,Success
T0002045,U024091,2026-01-20,122.39,Basic,Success
T0002046,U024095,2026-03-05,384.65,Basic,Success
T0002047,U024122,2026-02-27,366.24,Basic,Success
T0002048,U024125,2026-03-05,364.81,Basic,Success
T0002049,U024138,2026-03-18,985.11,Pro,Success
T0002050,U024172,2026-03-30,482.13,Basic,Success
T0002051,U024178,2026-01-14,220.69,Pro,Success
T0002052,U024181,2026-01-28,452.1,Pro,Success
T0002053,U024191,2026-03-18,539.46,Pro,Success
T0002054,U024199,2026-03-29,686.89,Premium,Success
T0002055,U024214,2026-03-24,362.18,Basic,Failed
T0002056,U024223,2026-03-07,399.75,Pro,Success
T0002057,U024240,2026-04-20,699.32,Pro,Success
T0002058,U024251,2026-04-07,511.08,Basic,Success
T0002059,U024254,2026-01-13,617.58,Basic,Success
T0002060,U024266,2026-03-20,403.72,Basic,Success
T0002061,U024272,2026-04-10,622.01,Pro,Failed
T0002062,U024296,2026-03-30,560.87,Pro,Success
T0002063,U024302,2026-04-01,641.83,Pro,Success
T0002064,U024315,2026-01-15,158.83,Pro,Success
T0002065,U024344,2026-03-04,742.09,Pro,Success
T0002066,U024345,2026-01-06,493.94,Basic,Success
T0002067,U024364,2026-02-18,583.19,Pro,Success
T0002068,U024384,2026-03-14,198.82,Pro,Success
T0002069,U024400,2026-03-04,543.29,Premium,Success
T0002070,U024416,2026-03-20,522.58,Pro,Success
T0002071,U024420,2026-01-31,913.23,Pro,Success
T0002072,U024445,2026-02-02,1021.19,Basic,Success
T0002073,U024482,2026-02-27,1381.06,Pro,Success
T0002074,U024486,2026-03-29,1135.25,Pro,Success
T0002075,U024496,2026-03-31,1108.57,Pro,Success
T0002076,U024502,2026-01-20,214.22,Basic,Success
T0002077,U024506,2026-03-08,1307.88,Basic,Success
T0002078,U024512,2026-04-03,1354.06,Basic,Success
T0002079,U024519,2026-01-26,205.3,Basic,Success
T0002080,U024528,2026-03-22,349.63,Basic,Success
T0002081,U024534,2026-03-23,241.86,Basic,Failed
T0002082,U024543,2026-02-03,174.97,Premium,Success
T0002083,U024550,2026-01-27,577.48,Basic,Success
T0002084,U024555,2026-04-08,424.57,Basic,Success
T0002085,U024632,2026-03-10,441.66,Pro,Success
T0002086,U024636,2026-02-18,434.8,Basic,Success
T0002087,U024640,2026-03-02,743.43,Basic,Success
T0002088,U024641,2026-03-20,875.26,Basic,Success
T0002089,U024671,2026-02-16,505.5,Basic,Success
T0002090,U024703,2026-03-13,931.79,Pro,Failed
T0002091,U024704,2026-03-22,511.64,Pro,Success
T0002092,U024707,2026-04-08,726.11,Basic,Success
T0002093,U024737,2026-01-20,631.87,Pro,Success
T0002094,U024745,2026-01-15,734.93,Pro,Success
T0002095,U024750,2026-01-14,1061.66,Basic,Success
T0002096,U024769,2026-03-14,627.71,Pro,Success
T0002097,U024779,2026-01-13,611.69,Pro,Success
T0002098,U024791,2026-01-17,779.07,Pro,Success
T0002099,U024800,2026-04-21,563.87,Basic,Success
T0002100,U024835,2026-04-11,100.85,Basic,Success
T0002101,U024852,2026-03-25,337.79,Basic,Success
T0002102,U024854,2026-01-24,527.54,Basic,Success
T0002103,U024865,2026-02-23,436.05,Pro,Success
T0002104,U024870,2026-04-08,575.39,Basic,Success
T0002105,U024889,2026-01-30,566.98,Pro,Success
T0002106,U024930,2026-02-07,567.91,Basic,Success
T0002107,U024940,2026-02-21,529.13,Pro,Success
T0002108,U024949,2026-01-18,363.47,Basic,Success
T0002109,U024951,2026-01-26,780.43,Pro,Success
T0002110,U024964,2026-02-17,135.01,Basic,Success
T0002111,U025025,2026-03-16,1096.19,Pro,Success
T0002112,U025027,2026-02-01,1060.73,Basic,Success
T0002113,U025030,2026-02-15,402.79,Premium,Failed
T0002114,U025046,2026-03-14,834.95,Basic,Success
T0002115,U025075,2026-02-24,274.2,Pro,Success
T0002116,U025076,2026-04-13,791.67,Basic,Success
T0002117,U025089,2026-02-23,500.61,Basic,Success
T0002118,U025093,2026-03-13,913.22,Pro,Success
T0002119,U025127,2026-03-03,1781.98,Basic,Success
T0002120,U025139,2026-01-21,975.83,Pro,Success
T0002121,U025148,2026-03-06,602.82,Premium,Success
T0002122,U025159,2026-02-09,442.19,Pro,Success
T0002123,U025180,2026-03-25,96.25,Premium,Success
T0002124,U025188,2026-01-12,242.45,Basic,Success
T0002125,U025192,2026-04-23,254.86,Basic,Success
T0002126,U025193,2026-03-10,327.76,Basic,Success
T0002127,U025199,2026-03-04,1106.28,Basic,Success
T0002128,U025231,2026-04-17,758.25,Premium,Failed
T0002129,U025234,2026-04-15,260.44,Premium,Failed
T0002130,U025240,2026-01-25,75.48,Basic,Success
T0002131,U025242,2026-02-11,851.42,Basic,Success
T0002132,U025254,2026-01-28,742.36,Basic,Success
T0002133,U025269,2026-04-11,415.62,Basic,Success
T0002134,U025290,2026-02-22,932.78,Basic,Success
T0002135,U025300,2026-01-21,375.75,Basic,Success
T0002136,U025312,2026-04-13,1008.13,Basic,Success
T0002137,U025316,2026-01-24,816.46,Premium,Success
T0002138,U025330,2026-02-10,1364.65,Basic,Success
T0002139,U025334,2026-03-26,644.11,Pro,Success
T0002140,U025352,2026-01-25,686.92,Pro,Failed
T0002141,U025353,2026-01-10,1200.88,Premium,Success
T0002142,U025355,2026-03-28,1308.72,Basic,Success
T0002143,U025377,2026-01-16,737.83,Pro,Failed
T0002144,U025393,2026-01-26,587.79,Basic,Success
T0002145,U025406,2026-03-13,482.62,Basic,Success
T0002146,U025416,2026-04-18,471.56,Basic,Success
T0002147,U025417,2026-02-06,847.12,Basic,Success
T0002148,U025420,2026-02-05,781.18,Basic,Success
T0002149,U025421,2026-04-01,577.18,Basic,Success
T0002150,U025428,2026-03-27,324.12,Pro,Success
T0002151,U025436,2026-01-29,456.47,Basic,Success
T0002152,U025442,2026-02-19,356.76,Premium,Success
T0002153,U025449,2026-02-28,609.75,Pro,Success
T0002154,U025454,2026-02-05,960.63,Basic,Success
T0002155,U025456,2026-04-05,1311.52,Pro,Success
T0002156,U025459,2026-04-23,796.16,Pro,Success
T0002157,U025464,2026-02-10,137.61,Pro,Success
T0002158,U025503,2026-04-24,577.94,Basic,Success
T0002159,U025510,2026-02-24,585.11,Basic,Success
T0002160,U025524,2026-03-24,584.68,Basic,Failed
T0002161,U025528,2026-04-05,161.98,Basic,Success
T0002162,U025529,2026-04-03,84.25,Pro,Success
T0002163,U025553,2026-02-07,448.56,Basic,Success
T0002164,U025554,2026-04-05,149.13,Basic,Success
T0002165,U025556,2026-04-05,1721.03,Basic,Success
T0002166,U025557,2026-04-17,654.79,Premium,Success
T0002167,U025568,2026-02-12,680.88,Premium,Success
T0002168,U025594,2026-03-26,1036.06,Pro,Success
T0002169,U025599,2026-04-16,533.46,Basic,Success
T0002170,U025621,2026-03-30,991.03,Basic,Success
T0002171,U025627,2026-04-01,684.46,Basic,Success
T0002172,U025663,2026-01-16,,Pro,Success
T0002173,U025670,2026-02-04,309.35,Basic,Success
T0002174,U025674,2026-02-13,174.24,Pro,Success
T0002175,U025687,2026-03-04,505.59,Pro,Success
T0002176,U025696,2026-04-13,451.77,Basic,Success
T0002177,U025703,2026-04-01,681.05,Pro,Success
T0002178,U025734,2026-03-08,580.78,Basic,Success
T0002179,U025771,2026-03-31,567.29,Basic,Success
T0002180,U025782,2026-04-01,548.13,Pro,Failed
T0002181,U025807,2026-02-28,1309.63,Pro,Success
T0002182,U025811,2026-02-27,380.79,Basic,Success
T0002183,U025827,2026-02-10,463.88,Pro,Success
T0002184,U025857,2026-02-16,222.25,Pro,Failed
T0002185,U025866,2026-02-11,,Basic,Success
T0002186,U025880,2026-02-20,279.36,Basic,Success
T0002187,U025895,2026-02-06,356.55,Basic,Success
T0002188,U025928,2026-01-29,431.11,Basic,Success
T0002189,U025963,2026-02-01,1012.04,Basic,Success
T0002190,U025968,2026-01-25,438.33,Basic,Success
T0002191,U025979,2026-03-03,793.46,Pro,Success
T0002192,U025991,2026-03-12,525.84,Basic,Failed
T0002193,U025998,2026-01-31,946.06,Basic,Success
T0002194,U026001,2026-03-13,1089.3,Basic,Success
T0002195,U026015,2026-02-07,525.39,Basic,Success
T0002196,U026041,2026-01-17,255.04,Premium,Success
T0002197,U026055,2026-04-04,490.29,Pro,Success
T0002198,U026063,2026-02-03,543.07,Basic,Success
T0002199,U026080,2026-01-28,254.07,Pro,Success
T0002200,U026081,2026-02-28,1408.93,Pro,Success
T0002201,U026082,2026-02-13,429.01,Basic,Success
T0002202,U026084,2026-03-16,905.51,Basic,Success
T0002203,U026092,2026-02-12,702.09,Basic,Success
T0002204,U026095,2026-02-05,713.57,Basic,Success
T0002205,U026106,2026-04-16,785.31,Pro,Success
T0002206,U026115,2026-03-29,973.08,Pro,Success
T0002207,U026116,2026-02-05,632.74,Pro,Success
T0002208,U026123,2026-02-21,1364.49,Basic,Success
T0002209,U026135,2026-02-05,1024.6,Basic,Success
T0002210,U026156,2026-03-21,570.79,Premium,Success
T0002211,U026158,2026-04-09,741.19,Pro,Success
T0002212,U026168,2026-03-16,55.55,Basic,Success
T0002213,U026176,2026-02-01,544.57,Pro,Success
T0002214,U026187,2026-04-17,200.12,Premium,Success
T0002215,U026191,2026-02-24,138.9,Basic,Success
T0002216,U026224,2026-03-21,478.47,Pro,Success
T0002217,U026228,2026-04-04,730.76,Premium,Success
T0002218,U026234,2026-03-22,853.43,Pro,Success
T0002219,U026242,2026-03-08,380.89,Pro,Success
T0002220,U026245,2026-04-12,928.28,Basic,Success
T0002221,U026253,2026-02-24,477.6,Premium,Success
T0002222,U026259,2026-03-11,472.8,Basic,Success
T0002223,U026282,2026-01-23,1718.29,Premium,Success
T0002224,U026284,2026-04-02,1295.15,Basic,Success
T0002225,U026286,2026-03-17,403.15,Premium,Success
T0002226,U026303,2026-02-10,436.89,Pro,Success
T0002227,U026307,2026-02-15,703.14,Basic,Success
T0002228,U026324,2026-04-10,793.18,Premium,Success
T0002229,U026332,2026-02-22,1651.21,Premium,Success
T0002230,U026334,2026-03-21,1349.41,Basic,Success
T0002231,U026373,2026-02-16,890.27,Pro,Failed
T0002232,U026394,2026-03-17,860.33,Basic,Success
T0002233,U026398,2026-04-05,586.51,Basic,Success
T0002234,U026401,2026-04-03,177.51,Pro,Failed
T0002235,U026404,2026-01-26,850.3,Premium,Success
T0002236,U026408,2026-03-15,605.13,Basic,Success
T0002237,U026430,2026-02-01,879.63,Basic,Success
T0002238,U026433,2026-04-03,476.96,Basic,Success
T0002239,U026439,2026-03-16,742.47,Premium,Success
T0002240,U026450,2026-04-21,144.79,Basic,Success
T0002241,U026453,2026-03-07,653.15,Pro,Success
T0002242,U026461,2026-01-29,422.7,Basic,Success
T0002243,U026472,2026-03-13,739.38,Basic,Success
T0002244,U026483,2026-03-04,630.31,Basic,Success
T0002245,U026506,2026-04-08,1491.87,Pro,Success
T0002246,U026511,2026-03-07,945.52,Basic,Success
T0002247,U026518,2026-02-13,990.37,Pro,Failed
T0002248,U026543,2026-02-07,736.33,Basic,Success
T0002249,U026553,2026-02-08,408.85,Basic,Success
T0002250,U026556,2026-03-21,438.98,Basic,Success
T0002251,U026558,2026-01-23,298.75,Premium,Success
T0002252,U026564,2026-02-01,1444.34,Basic,Success
T0002253,U026577,2026-03-13,378.57,Pro,Success
T0002254,U026581,2026-04-24,600.9,Premium,Success
T0002255,U026586,2026-02-12,372.91,Pro,Success
T0002256,U026662,2026-01-28,975.61,Basic,Success
T0002257,U026671,2026-04-27,1165.43,Basic,Success
T0002258,U026698,2026-04-20,670.05,Basic,Success
T0002259,U026715,2026-02-23,349.06,Pro,Success
T0002260,U026718,2026-04-11,1248.06,Premium,Success
T0002261,U026727,2026-03-02,302.16,Basic,Success
T0002262,U026751,2026-02-17,1259.83,Pro,Success
T0002263,U026754,2026-02-07,722.03,Pro,Success
T0002264,U026757,2026-03-20,513.07,Basic,Success
T0002265,U026764,2026-03-08,1130.4,Basic,Success
T0002266,U026777,2026-02-16,544.51,Basic,Success
T0002267,U026791,2026-02-19,315.27,Basic,Success
T0002268,U026815,2026-03-04,989.65,Basic,Success
T0002269,U026829,2026-03-08,1163.16,Pro,Success
T0002270,U026889,2026-03-14,247.69,Basic,Success
T0002271,U026937,2026-02-17,1390.45,Basic,Success
T0002272,U026948,2026-02-28,646.43,Pro,Success
T0002273,U026962,2026-04-04,486.08,Basic,Success
T0002274,U026963,2026-03-21,814.7,Basic,Success
T0002275,U026965,2026-02-01,691.02,Basic,Success
T0002276,U026972,2026-04-23,175.66,Basic,Success
T0002277,U026976,2026-02-20,540.01,Basic,Success
T0002278,U026991,2026-04-03,928.0,Premium,Success
T0002279,U026998,2026-01-26,580.54,Pro,Success
T0002280,U027001,2026-03-28,390.22,Pro,Success
T0002281,U027013,2026-01-20,678.34,Pro,Success
T0002282,U027017,2026-02-24,857.85,Pro,Success
T0002283,U027024,2026-02-14,784.08,Pro,Success
T0002284,U027033,2026-01-29,806.05,Premium,Success
T0002285,U027034,2026-02-03,397.98,Basic,Success
T0002286,U027052,2026-03-30,435.68,Pro,Success
T0002287,U027057,2026-01-26,396.44,Premium,Success
T0002288,U027062,2026-03-19,804.58,Pro,Success
T0002289,U027112,2026-04-02,1132.66,Premium,Success
T0002290,U027120,2026-01-16,810.0,Pro,Success
T0002291,U027131,2026-02-02,760.32,Premium,Success
T0002292,U027133,2026-02-21,757.6,Premium,Success
T0002293,U027155,2026-02-07,641.64,Premium,Success
T0002294,U027162,2026-02-17,591.11,Pro,Success
T0002295,U027171,2026-02-07,218.54,Pro,Success
T0002296,U027172,2026-02-01,738.65,Basic,Success
T0002297,U027188,2026-01-26,747.69,Premium,Success
T0002298,U027212,2026-03-22,1208.48,Basic,Success
T0002299,U027214,2026-03-02,243.04,Pro,Success
T0002300,U027237,2026-04-07,749.52,Premium,Success
T0002301,U027242,2026-03-17,384.42,Pro,Success
T0002302,U027256,2026-02-12,662.22,Basic,Success
T0002303,U027273,2026-03-12,687.57,Basic,Success
T0002304,U027277,2026-01-22,328.57,Premium,Success
T0002305,U027289,2026-02-04,217.47,Basic,Success
T0002306,U027315,2026-03-27,719.6,Pro,Success
T0002307,U027316,2026-03-03,752.27,Pro,Success
T0002308,U027338,2026-03-02,274.36,Premium,Success
T0002309,U027339,2026-03-16,122.41,Premium,Success
T0002310,U027342,2026-01-31,1111.79,Pro,Success
T0002311,U027365,2026-03-20,871.71,Basic,Success
T0002312,U027369,2026-02-20,617.71,Pro,Success
T0002313,U027373,2026-03-20,659.7,Pro,Success
T0002314,U027396,2026-04-02,1669.93,Basic,Success
T0002315,U027408,2026-03-20,287.7,Basic,Success
T0002316,U027499,2026-04-23,701.03,Basic,Success
T0002317,U027502,2026-03-08,590.13,Basic,Success
T0002318,U027520,2026-02-24,745.58,Pro,Success
T0002319,U027539,2026-02-24,571.91,Pro,Success
T0002320,U027544,2026-04-06,143.34,Basic,Success
T0002321,U027567,2026-04-02,1578.55,Basic,Success
T0002322,U027571,2026-03-26,678.06,Basic,Success
T0002323,U027591,2026-03-15,1466.51,Basic,Success
T0002324,U027605,2026-02-25,,Basic,Failed
T0002325,U027637,2026-01-28,,Basic,Success
T0002326,U027650,2026-03-01,259.81,Basic,Success
T0002327,U027657,2026-02-19,487.36,Pro,Success
T0002328,U027668,2026-02-07,945.38,Pro,Failed
T0002329,U027674,2026-01-28,427.4,Basic,Success
T0002330,U027706,2026-02-09,869.17,Basic,Failed
T0002331,U027710,2026-03-05,528.08,Basic,Success
T0002332,U027725,2026-03-23,362.13,Basic,Success
T0002333,U027732,2026-03-17,67.94,Premium,Success
T0002334,U027736,2026-01-10,532.23,Pro,Success
T0002335,U027756,2026-02-04,322.73,Premium,Failed
T0002336,U027793,2026-03-30,356.93,Basic,Success
T0002337,U027795,2026-02-25,1203.25,Basic,Success
T0002338,U027796,2026-03-25,732.08,Basic,Success
T0002339,U027802,2026-03-03,266.42,Pro,Success
T0002340,U027807,2026-03-11,732.71,Pro,Failed
T0002341,U027808,2026-04-23,571.4,Basic,Success
T0002342,U027809,2026-04-16,518.72,Pro,Success
T0002343,U027858,2026-03-18,376.12,Pro,Success
T0002344,U027871,2026-03-22,282.32,Basic,Success
T0002345,U027872,2026-04-04,866.61,Pro,Success
T0002346,U027881,2026-03-20,155.4,Pro,Success
T0002347,U027886,2026-01-17,401.3,Basic,Success
T0002348,U027895,2026-02-24,1256.27,Pro,Success
T0002349,U027900,2026-03-23,716.52,Pro,Success
T0002350,U027907,2026-02-13,760.87,Basic,Failed
T0002351,U027913,2026-04-27,627.77,Pro,Success
T0002352,U027923,2026-03-27,1174.93,Basic,Success
T0002353,U027944,2026-03-18,401.21,Basic,Success
T0002354,U027946,2026-01-10,,Premium,Success
T0002355,U027963,2026-03-11,1268.79,Premium,Success
