user_id,experiment_name,experiment_group,assignment_date,variant_version
U009677,onboarding_v2,Control,2026-03-21,v1
U009678,onboarding_v2,Treatment,2026-01-30,v2
U009679,onboarding_v2,Treatment,2026-01-25,v2
U009680,onboarding_v2,Treatment,2026-03-16,v2
U009681,onboarding_v2,Treatment,2026-03-12,v2
U009682,onboarding_v2,Control,2026-01-26,v1
U009683,onboarding_v2,Treatment,2026-02-25,v2
U009684,onboarding_v2,Control,2026-01-22,v1
U009685,onboarding_v2,Treatment,2026-03-30,v2
U009686,onboarding_v2,Treatment,2026-01-19,v2
U009687,onboarding_v2,Treatment,2026-01-31,v2
U009688,onboarding_v2,Control,2026-01-26,v1
U009689,onboarding_v2,Treatment,2026-02-11,v2
U009690,onboarding_v2,Treatment,2026-02-10,v2
U009691,onboarding_v2,Treatment,2026-01-23,v2
U009692,onboarding_v2,Treatment,2026-02-16,v2
U009693,onboarding_v2,Treatment,2026-01-13,v2
U009694,onboarding_v2,Treatment,2026-03-30,v2
U009695,onboarding_v2,Control,2026-03-07,v1
U009696,onboarding_v2,Control,2026-03-07,v1
U009697,onboarding_v2,Control,2026-01-16,v1
U009698,onboarding_v2,Treatment,2026-03-14,v2
U009699,onboarding_v2,Control,2026-01-28,v1
U009700,onboarding_v2,Control,2026-03-18,v1
U009701,onboarding_v2,Control,2026-02-04,v1
U009702,onboarding_v2,Control,2026-02-10,v1
U009703,onboarding_v2,Treatment,2026-03-18,v2
U009704,onboarding_v2,Control,2026-01-31,v1
U009705,onboarding_v2,Treatment,2026-03-26,v2
U009706,onboarding_v2,Treatment,2026-02-01,v2
U009707,onboarding_v2,Control,2026-02-23,v1
U009708,onboarding_v2,Control,2026-03-13,v1
U009709,onboarding_v2,Treatment,2026-02-28,v2
U009710,onboarding_v2,Control,2026-02-10,v1
U009711,onboarding_v2,Control,2026-03-07,v1
U009712,onboarding_v2,Control,2026-02-23,v1
U009713,onboarding_v2,Treatment,2026-02-09,v2
U009714,onboarding_v2,Treatment,2026-01-28,v2
U009715,onboarding_v2,Control,2026-02-06,v1
U009716,onboarding_v2,Treatment,2026-03-06,v2
U009717,onboarding_v2,Control,2026-03-15,v1
U009718,onboarding_v2,Treatment,2026-02-24,v2
U009719,onboarding_v2,Treatment,2026-01-04,v2
U009720,onboarding_v2,Control,2026-01-10,v1
U009721,onboarding_v2,Treatment,2026-02-16,v2
U009722,onboarding_v2,Treatment,2026-03-16,v2
U009723,onboarding_v2,Treatment,2026-01-14,v2
U009724,onboarding_v2,Control,2026-02-07,v1
U009725,onboarding_v2,Control,2026-01-12,v1
U009726,onboarding_v2,Control,2026-02-14,v1
U009727,onboarding_v2,Treatment,2026-01-17,v2
U009728,onboarding_v2,Treatment,2026-03-21,v2
U009729,onboarding_v2,Control,2026-02-04,v1
U009730,onboarding_v2,Control,2026-03-07,v1
U009731,onboarding_v2,Treatment,2026-03-16,v2
U009732,onboarding_v2,Control,2026-02-10,v1
U009733,onboarding_v2,Treatment,2026-03-08,v2
U009734,onboarding_v2,Treatment,2026-01-29,v2
U009735,onboarding_v2,Treatment,2026-01-18,v2
U009736,onboarding_v2,Control,2026-01-20,v1
U009737,onboarding_v2,Treatment,2026-01-14,v2
U009738,onboarding_v2,Treatment,2026-02-03,v2
U009739,onboarding_v2,Treatment,2026-02-18,v2
U009740,onboarding_v2,Control,2026-02-23,v1
U009741,onboarding_v2,Treatment,2026-01-31,v2
U009742,onboarding_v2,Treatment,2026-02-27,v2
U009743,onboarding_v2,Treatment,2026-02-11,v2
U009744,onboarding_v2,Treatment,2026-02-27,v2
U009745,onboarding_v2,Control,2026-03-23,v1
U009746,onboarding_v2,Treatment,2026-01-30,v2
U009747,onboarding_v2,Treatment,2026-01-25,v2
U009748,onboarding_v2,Control,2026-03-04,v1
U009749,onboarding_v2,Treatment,2026-01-19,v2
U009750,onboarding_v2,Treatment,2026-03-13,v2
U009751,onboarding_v2,Treatment,2026-01-08,v2
U009752,onboarding_v2,Control,2026-01-03,v1
U009753,onboarding_v2,Control,2026-03-08,v1
U009754,onboarding_v2,Treatment,2026-03-27,v2
U009755,onboarding_v2,Treatment,2026-03-23,v2
U009756,onboarding_v2,Control,2026-01-17,v1
U009757,onboarding_v2,Control,2026-01-14,v1
U009758,onboarding_v2,Treatment,2026-01-09,v2
U009759,onboarding_v2,Control,2026-03-03,v1
U009760,onboarding_v2,Treatment,2026-01-21,v2
U009761,onboarding_v2,Treatment,2026-03-17,v2
U009762,onboarding_v2,Control,2026-02-06,v1
U009763,onboarding_v2,Control,2026-01-12,v1
U009764,onboarding_v2,Treatment,2026-01-20,v2
U009765,onboarding_v2,Control,2026-02-04,v1
U009766,onboarding_v2,Treatment,2026-02-22,v2
U009767,onboarding_v2,Control,2026-02-16,v1
U009768,onboarding_v2,Control,2026-03-16,v1
U009769,onboarding_v2,Treatment,2026-02-21,v2
U009770,onboarding_v2,Treatment,2026-01-08,v2
U009771,onboarding_v2,Control,2026-01-04,v1
U009772,onboarding_v2,Control,2026-01-27,v1
U009773,onboarding_v2,Control,2026-02-13,v1
U009774,onboarding_v2,Treatment,2026-02-09,v2
U009775,onboarding_v2,Control,2026-02-16,v1
U009776,onboarding_v2,Control,2026-02-13,v1
U009777,onboarding_v2,Control,2026-02-17,v1
U009778,onboarding_v2,Treatment,2026-03-26,v2
U009779,onboarding_v2,Treatment,2026-02-21,v2
U009780,onboarding_v2,Control,2026-03-25,v1
U009781,onboarding_v2,Control,2026-03-09,v1
U009782,onboarding_v2,Control,2026-01-11,v1
U009783,onboarding_v2,Treatment,2026-03-18,v2
U009784,onboarding_v2,Control,2026-03-14,v1
U009785,onboarding_v2,Treatment,2026-01-04,v2
U009786,onboarding_v2,Treatment,2026-03-17,v2
U009787,onboarding_v2,Control,2026-03-14,v1
U009788,onboarding_v2,Control,2026-03-18,v1
U009789,onboarding_v2,Treatment,2026-02-17,v2
U009790,onboarding_v2,Control,2026-01-26,v1
U009791,onboarding_v2,Control,2026-03-18,v1
U009792,onboarding_v2,Control,2026-02-08,v1
U009793,onboarding_v2,Treatment,2026-02-27,v2
U009794,onboarding_v2,Control,2026-01-19,v1
U009795,onboarding_v2,Treatment,2026-03-29,v2
U009796,onboarding_v2,Control,2026-03-24,v1
U009797,onboarding_v2,Control,2026-03-18,v1
U009798,onboarding_v2,Control,2026-03-18,v1
U009799,onboarding_v2,Control,2026-02-27,v1
U009800,onboarding_v2,Control,2026-01-28,v1
U009801,onboarding_v2,Control,2026-03-07,v1
U009802,onboarding_v2,Control,2026-01-10,v1
U009803,onboarding_v2,Treatment,2026-03-27,v2
U009804,onboarding_v2,Control,2026-03-18,v1
U009805,onboarding_v2,Treatment,2026-02-27,v2
U009806,onboarding_v2,Treatment,2026-03-14,v2
U009807,onboarding_v2,Treatment,2026-01-14,v2
U009808,onboarding_v2,Treatment,2026-03-25,v2
U009809,onboarding_v2,Treatment,2026-01-15,v2
U009810,onboarding_v2,Treatment,2026-02-02,v2
U009811,onboarding_v2,Control,2026-01-18,v1
U009812,onboarding_v2,Control,2026-01-24,v1
U009813,onboarding_v2,Control,2026-01-30,v1
U009814,onboarding_v2,Treatment,2026-03-03,v2
U009815,onboarding_v2,Control,2026-01-13,v1
U009816,onboarding_v2,Control,2026-03-04,v1
U009817,onboarding_v2,Treatment,2026-02-16,v2
U009818,onboarding_v2,Treatment,2026-01-16,v2
U009819,onboarding_v2,Treatment,2026-03-07,v2
U009820,onboarding_v2,Control,2026-03-22,v1
U009821,onboarding_v2,Treatment,2026-02-12,v2
U009822,onboarding_v2,Control,2026-01-08,v1
U009823,onboarding_v2,Treatment,2026-01-03,v2
U009824,onboarding_v2,Control,2026-01-12,v1
U009825,onboarding_v2,Control,2026-03-25,v1
U009826,onboarding_v2,Control,2026-01-16,v1
U009827,onboarding_v2,Treatment,2026-03-19,v2
U009828,onboarding_v2,Treatment,2026-03-21,v2
U009829,onboarding_v2,Treatment,2026-03-01,v2
U009830,onboarding_v2,Control,2026-02-18,v1
U009831,onboarding_v2,Control,2026-03-04,v1
U009832,onboarding_v2,Treatment,2026-03-03,v2
U009833,onboarding_v2,Treatment,2026-02-18,v2
U009834,onboarding_v2,Control,2026-02-20,v1
U009835,onboarding_v2,Treatment,2026-02-02,v2
U009836,onboarding_v2,Control,2026-01-30,v1
U009837,onboarding_v2,Treatment,2026-02-28,v2
U009838,onboarding_v2,Control,2026-03-17,v1
U009839,onboarding_v2,Treatment,2026-01-15,v2
U009840,onboarding_v2,Treatment,2026-03-23,v2
U009841,onboarding_v2,Control,2026-01-23,v1
U009842,onboarding_v2,Treatment,2026-03-19,v2
U009843,onboarding_v2,Treatment,2026-02-14,v2
U009844,onboarding_v2,Treatment,2026-03-03,v2
U009845,onboarding_v2,Treatment,2026-03-20,v2
U009846,onboarding_v2,Treatment,2026-03-12,v2
U009847,onboarding_v2,Treatment,2026-01-15,v2
U009848,onboarding_v2,Treatment,2026-02-15,v2
U009849,onboarding_v2,Treatment,2026-03-05,v2
U009850,onboarding_v2,Treatment,2026-02-15,v2
U009851,onboarding_v2,Control,2026-02-25,v1
U009852,onboarding_v2,Treatment,2026-02-13,v2
U009853,onboarding_v2,Control,2026-03-16,v1
U009854,onboarding_v2,Treatment,2026-01-29,v2
U009855,onboarding_v2,Control,2026-03-03,v1
U009856,onboarding_v2,Control,2026-03-30,v1
U009857,onboarding_v2,Treatment,2026-02-21,v2
U009858,onboarding_v2,Control,2026-02-23,v1
U009859,onboarding_v2,Treatment,2026-03-29,v2
U009860,onboarding_v2,Treatment,2026-02-26,v2
U009861,onboarding_v2,Treatment,2026-03-24,v2
U009862,onboarding_v2,Treatment,2026-03-07,v2
U009863,onboarding_v2,Treatment,2026-01-22,v2
U009864,onboarding_v2,Treatment,2026-01-20,v2
U009865,onboarding_v2,Control,2026-02-02,v1
U009866,onboarding_v2,Control,2026-03-13,v1
U009867,onboarding_v2,Control,2026-01-25,v1
U009868,onboarding_v2,Treatment,2026-02-15,v2
U009869,onboarding_v2,Control,2026-03-14,v1
U009870,onboarding_v2,Control,2026-02-26,v1
U009871,onboarding_v2,Treatment,2026-03-28,v2
U009872,onboarding_v2,Treatment,2026-01-05,v2
U009873,onboarding_v2,Treatment,2026-02-24,v2
U009874,onboarding_v2,Control,2026-03-02,v1
U009875,onboarding_v2,Treatment,2026-03-30,v2
U009876,onboarding_v2,Control,2026-01-08,v1
U009877,onboarding_v2,Control,2026-01-16,v1
U009878,onboarding_v2,Control,2026-02-17,v1
U009879,onboarding_v2,Control,2026-03-02,v1
U009880,onboarding_v2,Treatment,2026-01-15,v2
U009881,onboarding_v2,Treatment,2026-03-06,v2
U009882,onboarding_v2,Control,2026-01-22,v1
U009883,onboarding_v2,Control,2026-01-03,v1
U009884,onboarding_v2,Treatment,2026-02-23,v2
U009885,onboarding_v2,Control,2026-01-14,v1
U009886,onboarding_v2,Treatment,2026-02-05,v2
U009887,onboarding_v2,Control,2026-03-23,v1
U009888,onboarding_v2,Treatment,2026-03-23,v2
U009889,onboarding_v2,Control,2026-03-08,v1
U009890,onboarding_v2,Control,2026-01-10,v1
U009891,onboarding_v2,Treatment,2026-02-18,v2
U009892,onboarding_v2,Control,2026-03-06,v1
U009893,onboarding_v2,Treatment,2026-02-26,v2
U009894,onboarding_v2,Control,2026-01-27,v1
U009895,onboarding_v2,Treatment,2026-03-16,v2
U009896,onboarding_v2,Treatment,2026-01-05,v2
U009897,onboarding_v2,Treatment,2026-03-12,v2
U009898,onboarding_v2,Control,2026-03-24,v1
U009899,onboarding_v2,Treatment,2026-02-26,v2
U009900,onboarding_v2,Treatment,2026-01-15,v2
U009901,onboarding_v2,Treatment,2026-03-17,v2
U009902,onboarding_v2,Treatment,2026-01-30,v2
U009903,onboarding_v2,Control,2026-01-20,v1
U009904,onboarding_v2,Control,2026-02-06,v1
U009905,onboarding_v2,Control,2026-01-03,v1
U009906,onboarding_v2,Control,2026-03-14,v1
U009907,onboarding_v2,Control,2026-02-10,v1
U009908,onboarding_v2,Control,2026-02-08,v1
U009909,onboarding_v2,Control,2026-01-26,v1
U009910,onboarding_v2,Treatment,2026-01-02,v2
U009911,onboarding_v2,Treatment,2026-01-23,v2
U009912,onboarding_v2,Control,2026-01-23,v1
U009913,onboarding_v2,Control,2026-03-26,v1
U009914,onboarding_v2,Control,2026-01-16,v1
U009915,onboarding_v2,Treatment,2026-01-09,v2
U009916,onboarding_v2,Treatment,2026-01-13,v2
U009917,onboarding_v2,Control,2026-01-28,v1
U009918,onboarding_v2,Treatment,2026-01-27,v2
U009919,onboarding_v2,Control,2026-02-20,v1
U009920,onboarding_v2,Control,2026-03-05,v1
U009921,onboarding_v2,Treatment,2026-02-21,v2
U009922,onboarding_v2,Control,2026-03-22,v1
U009923,onboarding_v2,Control,2026-02-07,v1
U009924,onboarding_v2,Treatment,2026-03-06,v2
U009925,onboarding_v2,Control,2026-01-18,v1
U009926,onboarding_v2,Treatment,2026-03-04,v2
U009927,onboarding_v2,Control,2026-02-20,v1
U009928,onboarding_v2,Control,2026-01-09,v1
U009929,onboarding_v2,Control,2026-01-13,v1
U009930,onboarding_v2,Control,2026-02-09,v1
U009931,onboarding_v2,Control,2026-02-24,v1
U009932,onboarding_v2,Control,2026-03-20,v1
U009933,onboarding_v2,Treatment,2026-02-12,v2
U009934,onboarding_v2,Control,2026-02-13,v1
U009935,onboarding_v2,Control,2026-03-09,v1
U009936,onboarding_v2,Control,2026-02-02,v1
U009937,onboarding_v2,Treatment,2026-01-24,v2
U009938,onboarding_v2,Treatment,2026-02-05,v2
U009939,onboarding_v2,Control,2026-01-10,v1
U009940,onboarding_v2,Control,2026-01-20,v1
U009941,onboarding_v2,Control,2026-03-16,v1
U009942,onboarding_v2,Control,2026-01-12,v1
U009943,onboarding_v2,Treatment,2026-03-03,v2
U009944,onboarding_v2,Treatment,2026-01-18,v2
U009945,onboarding_v2,Control,2026-03-04,v1
U009946,onboarding_v2,Treatment,2026-03-25,v2
U009947,onboarding_v2,Control,2026-01-26,v1
U009948,onboarding_v2,Control,2026-01-12,v1
U009949,onboarding_v2,Treatment,2026-01-21,v2
U009950,onboarding_v2,Treatment,2026-01-25,v2
U009951,onboarding_v2,Treatment,2026-01-11,v2
U009952,onboarding_v2,Treatment,2026-03-05,v2
U009953,onboarding_v2,Control,2026-03-14,v1
U009954,onboarding_v2,Control,2026-02-19,v1
U009955,onboarding_v2,Control,2026-03-03,v1
U009956,onboarding_v2,Control,2026-03-30,v1
U009957,onboarding_v2,Treatment,2026-02-18,v2
U009958,onboarding_v2,Treatment,2026-01-14,v2
U009959,onboarding_v2,Control,2026-01-01,v1
U009960,onboarding_v2,Control,2026-03-22,v1
U009961,onboarding_v2,Treatment,2026-01-26,v2
U009962,onboarding_v2,Treatment,2026-02-28,v2
U009963,onboarding_v2,Treatment,2026-03-13,v2
U009964,onboarding_v2,Treatment,2026-03-10,v2
U009965,onboarding_v2,Treatment,2026-01-05,v2
U009966,onboarding_v2,Treatment,2026-01-19,v2
U009967,onboarding_v2,Control,2026-01-23,v1
U009968,onboarding_v2,Control,2026-01-09,v1
U009969,onboarding_v2,Treatment,2026-02-19,v2
U009970,onboarding_v2,Treatment,2026-01-16,v2
U009971,onboarding_v2,Control,2026-02-02,v1
U009972,onboarding_v2,Treatment,2026-01-02,v2
U009973,onboarding_v2,Treatment,2026-01-14,v2
U009974,onboarding_v2,Control,2026-01-01,v1
U009975,onboarding_v2,Control,2026-03-31,v1
U009976,onboarding_v2,Treatment,2026-02-27,v2
U009977,onboarding_v2,Control,2026-03-30,v1
U009978,onboarding_v2,Treatment,2026-01-16,v2
U009979,onboarding_v2,Control,2026-03-20,v1
U009980,onboarding_v2,Treatment,2026-03-31,v2
U009981,onboarding_v2,Treatment,2026-02-16,v2
U009982,onboarding_v2,Treatment,2026-02-13,v2
U009983,onboarding_v2,Control,2026-03-21,v1
U009984,onboarding_v2,Control,2026-01-14,v1
U009985,onboarding_v2,Treatment,2026-01-24,v2
U009986,onboarding_v2,Control,2026-02-24,v1
U009987,onboarding_v2,Control,2026-01-15,v1
U009988,onboarding_v2,Treatment,2026-03-24,v2
U009989,onboarding_v2,Control,2026-03-13,v1
U009990,onboarding_v2,Treatment,2026-02-03,v2
U009991,onboarding_v2,Treatment,2026-01-02,v2
U009992,onboarding_v2,Treatment,2026-01-27,v2
U009993,onboarding_v2,Treatment,2026-03-15,v2
U009994,onboarding_v2,Treatment,2026-03-28,v2
U009995,onboarding_v2,Treatment,2026-03-13,v2
U009996,onboarding_v2,Treatment,2026-01-23,v2
U009997,onboarding_v2,Control,2026-03-09,v1
U009998,onboarding_v2,Control,2026-01-14,v1
U009999,onboarding_v2,Control,2026-03-04,v1
U010000,onboarding_v2,Treatment,2026-03-06,v2
U010001,onboarding_v2,Control,2026-03-09,v1
U010002,onboarding_v2,Control,2026-03-04,v1
U010003,onboarding_v2,Control,2026-03-31,v1
U010004,onboarding_v2,Control,2026-03-22,v1
U010005,onboarding_v2,Treatment,2026-03-28,v2
U010006,onboarding_v2,Control,2026-03-05,v1
U010007,onboarding_v2,Treatment,2026-02-01,v2
U010008,onboarding_v2,Control,2026-03-20,v1
U010009,onboarding_v2,Treatment,2026-01-13,v2
U010010,onboarding_v2,Control,2026-03-07,v1
U010011,onboarding_v2,Control,2026-01-19,v1
U010012,onboarding_v2,Treatment,2026-01-24,v2
U010013,onboarding_v2,Treatment,2026-03-29,v2
U010014,onboarding_v2,Control,2026-01-11,v1
U010015,onboarding_v2,Control,2026-02-28,v1
U010016,onboarding_v2,Treatment,2026-03-27,v2
U010017,onboarding_v2,Control,2026-01-15,v1
U010018,onboarding_v2,Control,2026-01-10,v1
U010019,onboarding_v2,Control,2026-02-10,v1
U010020,onboarding_v2,Treatment,2026-01-27,v2
U010021,onboarding_v2,Treatment,2026-03-01,v2
U010022,onboarding_v2,Treatment,2026-03-14,v2
U010023,onboarding_v2,Control,2026-02-21,v1
U010024,onboarding_v2,Control,2026-01-28,v1
U010025,onboarding_v2,Control,2026-03-06,v1
U010026,onboarding_v2,Control,2026-01-17,v1
U010027,onboarding_v2,Control,2026-02-13,v1
U010028,onboarding_v2,Control,2026-01-10,v1
U010029,onboarding_v2,Control,2026-03-04,v1
U010030,onboarding_v2,Control,2026-03-23,v1
U010031,onboarding_v2,Control,2026-02-16,v1
U010032,onboarding_v2,Control,2026-02-07,v1
U010033,onboarding_v2,Control,2026-03-11,v1
U010034,onboarding_v2,Control,2026-03-17,v1
U010035,onboarding_v2,Control,2026-02-22,v1
U010036,onboarding_v2,Treatment,2026-03-19,v2
U010037,onboarding_v2,Treatment,2026-02-13,v2
U010038,onboarding_v2,Treatment,2026-03-15,v2
U010039,onboarding_v2,Control,2026-02-23,v1
U010040,onboarding_v2,Treatment,2026-01-20,v2
U010041,onboarding_v2,Treatment,2026-03-20,v2
U010042,onboarding_v2,Control,2026-01-31,v1
U010043,onboarding_v2,Control,2026-01-07,v1
U010044,onboarding_v2,Treatment,2026-02-27,v2
U010045,onboarding_v2,Treatment,2026-01-10,v2
U010046,onboarding_v2,Control,2026-01-10,v1
U010047,onboarding_v2,Treatment,2026-02-08,v2
U010048,onboarding_v2,Treatment,2026-01-28,v2
U010049,onboarding_v2,Control,2026-01-30,v1
U010050,onboarding_v2,Treatment,2026-02-06,v2
U010051,onboarding_v2,Treatment,2026-03-08,v2
U010052,onboarding_v2,Treatment,2026-02-12,v2
U010053,onboarding_v2,Treatment,2026-03-20,v2
U010054,onboarding_v2,Treatment,2026-03-26,v2
U010055,onboarding_v2,Treatment,2026-02-21,v2
U010056,onboarding_v2,Control,2026-02-25,v1
U010057,onboarding_v2,Treatment,2026-03-17,v2
U010058,onboarding_v2,Treatment,2026-03-09,v2
U010059,onboarding_v2,Treatment,2026-01-09,v2
U010060,onboarding_v2,Control,2026-01-23,v1
U010061,onboarding_v2,Treatment,2026-03-04,v2
U010062,onboarding_v2,Control,2026-03-02,v1
U010063,onboarding_v2,Control,2026-02-09,v1
U010064,onboarding_v2,Treatment,2026-02-13,v2
U010065,onboarding_v2,Treatment,2026-03-27,v2
U010066,onboarding_v2,Treatment,2026-01-24,v2
U010067,onboarding_v2,Treatment,2026-02-20,v2
U010068,onboarding_v2,Treatment,2026-02-28,v2
U010069,onboarding_v2,Control,2026-03-31,v1
U010070,onboarding_v2,Control,2026-02-02,v1
U010071,onboarding_v2,Control,2026-01-16,v1
U010072,onboarding_v2,Treatment,2026-01-22,v2
U010073,onboarding_v2,Treatment,2026-02-26,v2
U010074,onboarding_v2,Treatment,2026-03-03,v2
U010075,onboarding_v2,Treatment,2026-03-23,v2
U010076,onboarding_v2,Control,2026-03-12,v1
U010077,onboarding_v2,Control,2026-03-31,v1
U010078,onboarding_v2,Control,2026-03-13,v1
U010079,onboarding_v2,Control,2026-03-11,v1
U010080,onboarding_v2,Control,2026-01-30,v1
U010081,onboarding_v2,Treatment,2026-01-23,v2
U010082,onboarding_v2,Control,2026-02-01,v1
U010083,onboarding_v2,Control,2026-03-27,v1
U010084,onboarding_v2,Control,2026-02-26,v1
U010085,onboarding_v2,Control,2026-01-09,v1
U010086,onboarding_v2,Control,2026-01-31,v1
U010087,onboarding_v2,Treatment,2026-03-12,v2
U010088,onboarding_v2,Control,2026-01-09,v1
U010089,onboarding_v2,Control,2026-01-13,v1
U010090,onboarding_v2,Treatment,2026-02-27,v2
U010091,onboarding_v2,Control,2026-01-03,v1
U010092,onboarding_v2,Control,2026-02-04,v1
U010093,onboarding_v2,Control,2026-01-21,v1
U010094,onboarding_v2,Control,2026-03-05,v1
U010095,onboarding_v2,Treatment,2026-02-21,v2
U010096,onboarding_v2,Control,2026-02-03,v1
U010097,onboarding_v2,Control,2026-02-04,v1
U010098,onboarding_v2,Control,2026-01-15,v1
U010099,onboarding_v2,Control,2026-01-06,v1
U010100,onboarding_v2,Treatment,2026-03-26,v2
U010101,onboarding_v2,Control,2026-02-01,v1
U010102,onboarding_v2,Control,2026-02-21,v1
U010103,onboarding_v2,Treatment,2026-03-24,v2
U010104,onboarding_v2,Control,2026-01-28,v1
U010105,onboarding_v2,Control,2026-03-26,v1
U010106,onboarding_v2,Treatment,2026-03-05,v2
U010107,onboarding_v2,Control,2026-03-21,v1
U010108,onboarding_v2,Treatment,2026-03-19,v2
U010109,onboarding_v2,Treatment,2026-01-19,v2
U010110,onboarding_v2,Control,2026-01-15,v1
U010111,onboarding_v2,Control,2026-01-06,v1
U010112,onboarding_v2,Control,2026-03-14,v1
U010113,onboarding_v2,Control,2026-03-25,v1
U010114,onboarding_v2,Treatment,2026-02-07,v2
U010115,onboarding_v2,Treatment,2026-01-26,v2
U010116,onboarding_v2,Treatment,2026-03-23,v2
U010117,onboarding_v2,Control,2026-02-20,v1
U010118,onboarding_v2,Control,2026-03-14,v1
U010119,onboarding_v2,Control,2026-02-23,v1
U010120,onboarding_v2,Control,2026-02-26,v1
U010121,onboarding_v2,Treatment,2026-02-28,v2
U010122,onboarding_v2,Treatment,2026-03-11,v2
U010123,onboarding_v2,Treatment,2026-03-19,v2
U010124,onboarding_v2,Treatment,2026-02-28,v2
U010125,onboarding_v2,Control,2026-03-29,v1
U010126,onboarding_v2,Treatment,2026-01-13,v2
U010127,onboarding_v2,Control,2026-02-12,v1
U010128,onboarding_v2,Treatment,2026-03-17,v2
U010129,onboarding_v2,Treatment,2026-02-20,v2
U010130,onboarding_v2,Control,2026-01-19,v1
U010131,onboarding_v2,Treatment,2026-01-21,v2
U010132,onboarding_v2,Control,2026-03-24,v1
U010133,onboarding_v2,Treatment,2026-01-24,v2
U010134,onboarding_v2,Treatment,2026-01-26,v2
U010135,onboarding_v2,Treatment,2026-02-14,v2
U010136,onboarding_v2,Treatment,2026-01-28,v2
U010137,onboarding_v2,Treatment,2026-03-23,v2
U010138,onboarding_v2,Control,2026-01-29,v1
U010139,onboarding_v2,Control,2026-01-17,v1
